publisher,metric,count
Bentham Science Publishers Ltd.,FsF-A1-03D,2
Bentham Science Publishers Ltd.,FsF-R1.1-01M,2
Bentham Science Publishers Ltd.,FsF-R1.3-02D,2
SP MAIK Nauka/Interperiodica,FsF-F3-01M,2
SP MAIK Nauka/Interperiodica,FsF-A1-03D,2
SP MAIK Nauka/Interperiodica,FsF-R1.1-01M,2
SP MAIK Nauka/Interperiodica,FsF-R1.3-02D,2
Pleiades Publishing Ltd,FsF-F3-01M,2
Pleiades Publishing Ltd,FsF-A1-03D,2
Pleiades Publishing Ltd,FsF-R1.1-01M,2
Pleiades Publishing Ltd,FsF-R1.3-02D,2
SIAM Journal on Optimization,FsF-F3-01M,1
SIAM Journal on Optimization,FsF-A1-03D,1
SIAM Journal on Optimization,FsF-R1.1-01M,1
SIAM Journal on Optimization,FsF-R1.3-02D,1
Interactions,FsF-F3-01M,1
Interactions,FsF-A1-01M,1
Interactions,FsF-A1-03D,1
Interactions,FsF-R1.1-01M,1
Interactions,FsF-R1.3-02D,1
Communications of the ACM,FsF-F3-01M,1
Communications of the ACM,FsF-A1-01M,1
Communications of the ACM,FsF-A1-03D,1
Communications of the ACM,FsF-R1.1-01M,1
Communications of the ACM,FsF-R1.3-02D,1
Steinkopff,FsF-F3-01M,4
Steinkopff,FsF-A1-01M,4
Steinkopff,FsF-A1-03D,4
Steinkopff,FsF-R1.1-01M,4
Steinkopff,FsF-R1.3-02D,4
Science Signaling,FsF-F3-01M,1
Science Signaling,FsF-A1-03D,1
Science Signaling,FsF-R1.1-01M,1
Science Signaling,FsF-R1.3-02D,1
Institute of Mathematical Statistics and Bernoulli Society,FsF-F3-01M,2
Institute of Mathematical Statistics and Bernoulli Society,FsF-A1-01M,2
Institute of Mathematical Statistics and Bernoulli Society,FsF-A1-03D,2
Institute of Mathematical Statistics and Bernoulli Society,FsF-R1.1-01M,2
Institute of Mathematical Statistics and Bernoulli Society,FsF-R1.3-02D,2
Amsterdam University Press,FsF-F3-01M,4
Amsterdam University Press,FsF-A1-01M,4
Amsterdam University Press,FsF-A1-03D,4
Amsterdam University Press,FsF-R1.1-01M,4
Amsterdam University Press,FsF-R1.3-02D,4
"University of Chicago PressChicago, IL",FsF-F3-01M,1
"University of Chicago PressChicago, IL",FsF-A1-03D,1
"University of Chicago PressChicago, IL",FsF-R1.1-01M,1
"University of Chicago PressChicago, IL",FsF-R1.3-02D,1
Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie,FsF-F3-01M,1
Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie,FsF-A1-01M,1
Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie,FsF-A1-03D,1
Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie,FsF-R1.1-01M,1
Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie,FsF-R1.3-02D,1
American Society for Cell Biology,FsF-F3-01M,1
American Society for Cell Biology,FsF-A1-03D,1
American Society for Cell Biology,FsF-R1.1-01M,1
American Society for Cell Biology,FsF-R1.3-02D,1
SCI Journals,FsF-F3-01M,1
SCI Journals,FsF-A1-01M,1
SCI Journals,FsF-A1-03D,1
SCI Journals,FsF-R1.1-01M,1
SCI Journals,FsF-R1.3-02D,1
Physiological Reviews,FsF-F3-01M,1
Physiological Reviews,FsF-A1-03D,1
Physiological Reviews,FsF-R1.1-01M,1
Physiological Reviews,FsF-R1.3-02D,1
Inderscience Publishers Ltd,FsF-F3-01M,1
Inderscience Publishers Ltd,FsF-A1-03D,1
Inderscience Publishers Ltd,FsF-R1.1-01M,1
Inderscience Publishers Ltd,FsF-R1.3-02D,1
International Journal of Critical Computer-Based Systems,FsF-F3-01M,1
International Journal of Critical Computer-Based Systems,FsF-A1-03D,1
International Journal of Critical Computer-Based Systems,FsF-R1.1-01M,1
International Journal of Critical Computer-Based Systems,FsF-R1.3-02D,1
Taylor & Francis Group,FsF-F3-01M,1
Taylor & Francis Group,FsF-A1-03D,1
Taylor & Francis Group,FsF-R1.1-01M,1
Taylor & Francis Group,FsF-R1.3-02D,1
"Khayyam Publishing, Inc",FsF-F3-01M,2
"Khayyam Publishing, Inc",FsF-A1-01M,2
"Khayyam Publishing, Inc",FsF-A1-03D,2
"Khayyam Publishing, Inc",FsF-R1.1-01M,2
"Khayyam Publishing, Inc",FsF-R1.3-02D,2
CFA Institute Research and Policy Center,FsF-F3-01M,1
CFA Institute Research and Policy Center,FsF-A1-01M,1
CFA Institute Research and Policy Center,FsF-A1-03D,1
CFA Institute Research and Policy Center,FsF-R1-01MD,1
CFA Institute Research and Policy Center,FsF-R1.1-01M,1
CFA Institute Research and Policy Center,FsF-R1.3-02D,1
CFA Institute Research Foundation,FsF-F3-01M,2
CFA Institute Research Foundation,FsF-A1-01M,2
CFA Institute Research Foundation,FsF-A1-03D,2
CFA Institute Research Foundation,FsF-R1-01MD,2
CFA Institute Research Foundation,FsF-R1.1-01M,2
CFA Institute Research Foundation,FsF-R1.3-02D,2
The Journal of Politics,FsF-F3-01M,1
The Journal of Politics,FsF-A1-03D,1
The Journal of Politics,FsF-R1.1-01M,1
The Journal of Politics,FsF-R1.3-02D,1
"Tohoku University, Mathematical Institute",FsF-F3-01M,2
"Tohoku University, Mathematical Institute",FsF-A1-01M,2
"Tohoku University, Mathematical Institute",FsF-A1-03D,2
"Tohoku University, Mathematical Institute",FsF-R1.1-01M,2
"Tohoku University, Mathematical Institute",FsF-R1.3-02D,2
"Mathematical Institute, Tohoku University",FsF-F3-01M,2
"Mathematical Institute, Tohoku University",FsF-A1-01M,2
"Mathematical Institute, Tohoku University",FsF-A1-03D,2
"Mathematical Institute, Tohoku University",FsF-R1.1-01M,2
"Mathematical Institute, Tohoku University",FsF-R1.3-02D,2
CSIRO Publishing,FsF-F3-01M,2
CSIRO Publishing,FsF-A1-01M,2
CSIRO Publishing,FsF-A1-03D,2
CSIRO Publishing,FsF-R1.1-01M,2
CSIRO Publishing,FsF-R1.3-02D,2
